asn,org,country,total_prefixes,signal_count,source_count,vpn_signals,tor_signals,malware_signals,drop_list_signals,phishing_signals,public_feed_signals,public_feed_overlap,signal_density,confidence,sources
144885,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144886,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144887,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144888,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144889,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144890,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144891,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144892,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144893,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144894,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144895,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144896,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144897,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144898,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144899,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144900,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144901,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144902,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144903,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144904,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144905,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144906,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144907,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144908,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144909,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144910,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144911,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144912,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144913,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144914,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144915,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144916,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144917,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144918,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144919,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144920,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144921,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144922,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144923,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144924,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144925,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144926,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144927,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144928,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144929,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144930,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144931,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144932,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144933,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144934,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144935,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144936,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144937,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144938,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144939,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144940,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144941,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144942,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144943,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144944,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144945,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144946,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144947,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144948,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144949,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144950,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144951,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144952,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144953,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144954,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144955,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144956,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144957,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144958,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144959,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144960,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144961,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144962,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144963,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144964,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144965,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144966,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144967,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144968,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144969,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144970,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144971,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144972,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144973,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144974,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144975,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144976,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144977,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144978,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144979,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144980,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144981,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144982,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144983,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144984,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144985,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144986,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144987,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144988,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144989,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144990,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144991,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144992,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144993,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144994,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144995,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144996,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144997,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144998,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
144999,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145000,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145001,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145002,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145003,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145004,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145005,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145006,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145007,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145008,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145009,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145010,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145011,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145012,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145013,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145014,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145015,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145016,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145017,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145018,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145019,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145020,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145021,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145022,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145023,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145024,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145025,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145026,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145027,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145028,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145029,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145030,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145031,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145032,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145033,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145034,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145035,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145036,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145037,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145038,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145039,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145040,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145041,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145042,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145043,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145044,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145045,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145046,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145047,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145048,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145049,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145050,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145051,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145052,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145053,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145054,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145055,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145056,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145057,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145058,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145059,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145060,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145061,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145062,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145063,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145064,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145065,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145066,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145067,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145068,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145069,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145070,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145071,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145072,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145073,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145074,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145075,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145076,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145077,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145078,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145079,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145080,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145081,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145082,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145083,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145084,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145085,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145086,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145087,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145088,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145089,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145090,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145091,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145092,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145093,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145094,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145095,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145096,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145097,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145098,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145099,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145100,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145101,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145102,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145103,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145104,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145105,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145106,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145107,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145108,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145109,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145110,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145111,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
145112,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
